merchant_id,merchant_name,merchant_category,location_zip,years_in_business,avg_transaction_value,chargeback_rate,risk_tier
MERCH_22131,Trade-Co,Services,ABC12,3,56.64,0.0088,low
MERCH_22132,Moon PLC,Unknown,17357,3,198.5,0.0045,low
MERCH_22133,"Porter, Davis and Smith",Wholesale,3084,9,Unknown,0.0202,low
MERCH_22134,"Kane, Porter and Beck",Retail,57828,11,141.55,0.0063,low
MERCH_22135,"Villarreal, Ortiz and Powell",Retail,25764,10,64.56,0.0087,low
MERCH_22136,"Duncan, Smith and Nelson",Services,93732,1,$94.83,1.14%,low
MERCH_22137,Norman-Mccoy,Wholesale,99704,10,177.89,Unknown,low
MERCH_22138,Trade-Co,Digital,39865,7,57.55,0.0215,low
MERCH_22139,Haynes-Sandoval,Retail,36344,0,25.46,0.42%,low
MERCH_22140,BENTON LLC,Digital,15054,0,Unknown,0.083,medium
MERCH_22141,Charles Inc,Digital,ABC12,1,752.12,0.0087,medium
MERCH_22142,"Carroll, Gutierrez and Evans",Unknown,69924,0,$12.99,0.0078,low
MERCH_22143,Barker PLC,Wholesale,85280EXTRA,4,$153.55,1.37%,unknown
MERCH_22144,Goods-LLC,Wholesale,03525EXTRA,16,378.44,0.0192,low
MERCH_22145,"Wilkerson, Patel and Morton",Manufacturing,5580,5 years,$11.82,0.0361,low
MERCH_22146,"Adams, Gardner and Taylor",Wholesale,05406,17,166.25,0.0155,low
MERCH_22147,"Raymond, Grimes and Thompson",Manufacturing,67091,1,215.98,0.0037,medium
MERCH_22148,Trade-Co,Manufacturing,1458,4,Unknown,0.0111,low
MERCH_22149,"Mcdaniel, Zamora and Townsend",Retail,62571,-1,77.9,Unknown,low
MERCH_22150,Coleman-Thomas,Manufacturing,26431,0,4.91,0.0062,low
MERCH_22151,Anderson Group,Wholesale,98437EXTRA,2,Unknown,0.0094,medium
MERCH_22152,Gould-Mullins,Retail,90937,14,67.19,0.0337,medium
MERCH_22153,Thompson Group,Services,43807,7,23.67,0.044,low
MERCH_22154,"Gomez, Stafford and Hatfield",Wholesale,05601,13,88.82,Unknown,low
MERCH_22155,Davis-Diaz,Unknown,ABC12,1,39.26,0.0172,low
MERCH_22156,Patterson and Sons,Wholesale,54434,-7,123.22,0.0055,low
MERCH_22157,Hoffman-Alexander,Retail,99844,1,96.02,3.58%,low
MERCH_22158,Goods-LLC,Unknown,ABC12,0,12.65,0.0115,low
MERCH_22159,"Mendoza, Mcdonald and Ayala",Unknown,39988,1,11.49,0.0435,medium
MERCH_22160,Terry-Tran,Unknown,38868,3,351.01,0.0068,low
MERCH_22161,"Clark, Schmidt and Soto",Digital,Unknown,1,24.3,0.0257,low
MERCH_22162,"LINDSEY, RODRIGUEZ AND HAMMOND",Digital,96175,5,19.49,0.0106,low
MERCH_22163,Richardson-Lewis,Services,63064,2,$42.95,0.0131,high
MERCH_22164,"Mejia, Brewer and Bryant",Unknown,2407,Unknown,9.22,0.0183,low
MERCH_22165,Clark-Lopez,UNKNOWN,ABC12,2,179.42,0.0065,low
MERCH_22166,Peters-Garcia,Manufacturing,62661,Unknown,$112.26,0.0141,medium
MERCH_22167,"King, Thompson and Woods",Unknown,57200,1 years,83.84,0.0117,low
MERCH_22168,Supply-Partners,Services,68892EXTRA,7,92.76,0.0035,low
MERCH_22169,"Good, Holland and Kline",Unknown,45014,-2,54.33,0.0203,low
MERCH_22170,"Alexander, Simpson and Daniels",Unknown,38908,3,$9.01,Unknown,medium
MERCH_22171,Biz-Corp,Manufacturing,22134,1,$73.54,0.0116,low
MERCH_22172,Leon PLC,Digital,88143,8,$731.8,0.0143,low
MERCH_22173,"Smith, Lambert and Martinez",Retail,73850,0,54.52,0.0611,unknown
MERCH_22174,"Day, Crane and Rowe",Manufacturing,59349,6,19.13,0.0216,low
MERCH_22175,Shepard-Barker,Manufacturing,18905,11,8.74,0.0153,low
MERCH_22176,"RICHARD, COHEN AND JONES",Unknown,06001,11,87.42,0.0119,low
MERCH_22177,TRADE-CO,Manufacturing,61677,3,88.9,0.018,low
MERCH_22178,White-White,Unknown,35843,1,31.76,0.0112,low
MERCH_22179,Thomas-Miller,Unknown,2115,-2,25.24,0.0548,medium
MERCH_22180,Trade-Co,Wholesale,60786,Unknown,23.44,Unknown,Unknown
MERCH_22181,Malone-Bradley,Unknown,20593,-8,85.27,0.0112,low
MERCH_22182,Monroe Inc,Unknown,25483,0,40.44,0.0321,low
MERCH_22183,"Valencia, Miller and Mason",Retail,08036,9,141.54,0.0428,low
MERCH_22184,Soto LLC,Services,26095,6,26.29,0.0102,low
MERCH_22185,Solis LLC,Unknown,63956,2,-3.74,0.0096,low
MERCH_22186,GREER GROUP,Retail,11747,7,11.92,0.0437,Unknown
MERCH_22187,Moore-Hurst,Manufacturing,01071,Unknown,14.32,0.4%,low
MERCH_22188,Riley-Miller,Digital,31801,3,$58.72,Unknown,low
MERCH_22189,"Church, Reed and Bryant",Manufacturing,28200,6,$80.87,0.0026,low
MERCH_22190,Gibson-Flores,Wholesale,48550,Unknown,241.43,0.0043,low
MERCH_22191,"Christensen, May and Murphy",Other,8644,5,121.91,0.0088,low
MERCH_22192,Supply-Partners,Services,40961,10,21.25,0.0191,low
MERCH_22193,"Pierce, Taylor and Gibson",Digital,11814,1,31.09,0.0059,low
MERCH_22194,Comp&ny Inc,Unknown,ABC12,-13,$119.8,Unknown,low
MERCH_22195,Supply-Partners,Digital,ABC12,29,76.32,0.0043,low
MERCH_22196,Morgan-Morrison,Retail,22177,12,273.65,Unknown,low
MERCH_22197,"Chase, Miller and Ortiz",Unknown,2203,1,31.74,Unknown,high
MERCH_22198,Goods-LLC,Unknown,ABC12,3,75.96,0.0058,low
MERCH_22199,Flowers-Hurst,Services,74378,4,3.62,0.0075,medium
MERCH_22200,"Warner, Meyer and Miller",Unknown,69738EXTRA,0,119.96,0.0119,low
MERCH_22201,Ibarra LLC,Wholesale,88572,3,43.78,0.0038,medium
MERCH_22202,"Greene, Williams and Gardner",Wholesale,3850,1,Unknown,0.009,medium
MERCH_22203,NICHOLSON AND SONS,Manufacturing,56949,5 years,373.6,0.018,low
MERCH_22204,Goods-LLC,Wholesale,ABC12,0,27.84,0.0308,low
MERCH_22205,"Gutierrez, Smith and Jensen",Services,23122,13,53.41,Unknown,low
MERCH_22206,Johnson-Martinez,Unknown,96038,18,73.29,0.0219,low
MERCH_22207,Miller PLC,UNKNOWN,96108,13,20.31,0.0036,low
MERCH_22208,"Graves, Barrett and Evans",Unknown,ABC12,4,$50.94,Unknown,medium
MERCH_22209,"Brown, Alexander and Smith",Digital,41218,1,23.94,0.0033,low
MERCH_22210,Baker PLC,Manufacturing,67098,Unknown,149.73,0.0183,low
MERCH_22211,"Johnson, Clark and Mcdaniel",Retail,76107,11,$157.11,0.0398,Unknown
MERCH_22212,Biz-Corp,Retail,56471EXTRA,4,$61.15,0.0169,high
MERCH_22213,"Morales, Lee and Brown",Digital,83404,11,99.81,0.0075,low
MERCH_22214,"ROBLES, PARKER AND JIMENEZ",Services,01751,8,Unknown,0.8871,low
MERCH_22215,"Wilson, Lawrence and Powers",Wholesale,14868,1,3.29,0.0245,medium
MERCH_22216,"Leblanc, Greer and Klein",Manufacturing,77574,5,41.36,0.0269,unknown
MERCH_22217,Goods-LLC,Wholesale,53098,2,$162.26,0.0095,low
MERCH_22218,Johnson-Garcia,Services,ABC12,2,272.01,0.0193,medium
MERCH_22219,Tucker-Taylor,Manufacturing,37280,1,27.93,0.0485,Unknown
MERCH_22220,Allen and Sons,Wholesale,65001,3,-11.25,0.0231,low
MERCH_22221,BROWN-PEREZ,Unknown,4997,6,132.51,0.0089,low
MERCH_22222,BROWN GROUP,Manufacturing,37908,3,31.26,0.0151,medium
MERCH_22223,"Rose, Morgan and Hurley",Retail,Unknown,8,9.06,Unknown,low
MERCH_22224,Washington LLC,Digital,30524,12,20.74,Unknown,low
MERCH_22225,Saunders Inc,Unknown,99628,0,69.8,0.0147,low
MERCH_22226,"Osborne, Acosta and Acosta",Digital,9312,Unknown,Unknown,Unknown,low
MERCH_22227,"Acosta, Johnson and Johnston",Services,Unknown,0,6.63,0.0297,medium
MERCH_22228,GOODS-LLC,Digital,92770,4,18.2,0.0164,medium
MERCH_22229,Stanley and Sons,Unknown,ABC12,1,Unknown,0.0038,low
MERCH_22230,"Michael, Powell and Bowen",Unknown,54849,0,289.48,Unknown,unknown
MERCH_22231,Armstrong PLC,Retail,24241,1,75.59,Unknown,low
MERCH_22232,Sawyer PLC,Other,49906,0,52.96,0.0545,low
MERCH_22233,LEBLANC-GUZMAN,Digital,33399,Unknown,121.06,Unknown,unknown
MERCH_22234,"Gonzalez, Sanders and Rodriguez",Services,Unknown,Unknown,Unknown,0.0107,low
MERCH_22235,Oneill Group,UNKNOWN,ABC12,8,20.26,0.0156,low
MERCH_22236,Cummings LLC,Unknown,ABC12,0,$131.6,0.0373,medium
MERCH_22237,Love-Williams,Unknown,50194,2,$112.43,0.0135,low
MERCH_22238,"Ramos, Mcmahon and Edwards",Wholesale,90170,1,71.0,0.0073,low
MERCH_22239,"Wilson, Foster and Wolf",Unknown,11180,-4,598.71,0.0412,medium
MERCH_22240,Morris and Sons,Manufacturing,19024,0,2.01,0.0138,medium
MERCH_22241,BIZ-CORP,Wholesale,62076,14,260.14,0.012,medium
MERCH_22242,Biz-Corp,Manufacturing,Unknown,11,72.07,Unknown,low
MERCH_22243,"Webb, Chavez and Lewis",Digital,ABC12,5,318.21,0.0107,medium
MERCH_22244,"Flores, Williams and Castro",Unknown,55058,3,11.95,0.0218,high
MERCH_22245,Norton-Mills,Services,21682,9,26.91,0.0308,unknown
MERCH_22246,Brady-House,Unknown,63923,2,44.7,0.0129,medium
MERCH_22247,"Tucker, West and Anderson",Services,92089,3,45.69,0.0057,low
MERCH_22248,Burke Ltd,Manufacturing,24232,3,$48.88,Unknown,low
MERCH_22249,"Davis, Valdez and Smith",Retail,49862EXTRA,0,64.24,0.0387,medium
MERCH_22250,Hall-Reed,Unknown,67803,1,$28.45,0.0078,high
MERCH_22251,French-Ortiz,Unknown,40369,6,$135.55,0.0224,low
MERCH_22252,Vega Group,Wholesale,81150,1,73.29,0.018,low
MERCH_22253,Biz-Corp,Manufacturing,22538,-6,194.2,0.0198,low
MERCH_22254,Dean-Nielsen,Digital,93941,-1,58.5,0.0153,low
MERCH_22255,Brown-Garcia,Unknown,49806,3,8.8,0.0049,medium
MERCH_22256,Biz-Corp,Retail,38780,0,Unknown,0.01,medium
MERCH_22257,"Andrade, Robinson and Coleman",Unknown,80889,11,$142.39,0.0262,low
MERCH_22258,FOX-ORTEGA,Unknown,45646,3,Unknown,0.0156,low
MERCH_22259,OLSON PLC,Retail,ABC12,8,861.4,Unknown,medium
MERCH_22260,"Williams, Freeman and Mcpherson",Wholesale,8428,7,32.15,2.63%,Unknown
MERCH_22261,Goods-LLC,Wholesale,15391,6,-12.11,0.0319,low
MERCH_22262,"MARTINEZ, MCPHERSON AND GONZALES",Unknown,98228,2,$127.54,0.0039,low
MERCH_22263,Trade-Co,Unknown,38188,0,40.83,0.0089,low
MERCH_22264,Goods-LLC,Retail,80479,7,5.97,0.0367,medium
MERCH_22265,"Rose, Patton and Garcia",Services,Unknown,2,80.23,0.0355,low
MERCH_22266,TURNER LLC,Unknown,81017,10,64.99,0.0086,medium
MERCH_22267,Comp&ny Inc,Manufacturing,84734,3,103.15,0.0165,low
MERCH_22268,Comp&ny Inc,Unknown,ABC12,5,Unknown,3.53%,low
MERCH_22269,"Rodriguez, Horne and Torres",Digital,99128,7,42.7,0.0074,medium
MERCH_22270,"Taylor, Berger and Martinez",Unknown,Unknown,0,292.46,0.0069,low
MERCH_22271,Sexton PLC,Wholesale,ABC12,5,Unknown,0.0144,low
MERCH_22272,"Wagner, James and Johnson",Manufacturing,68363,4 years,268.18,0.0202,low
MERCH_22273,"Hopkins, Smith and Martinez",Manufacturing,97968,5,13.31,0.024,low
MERCH_22274,Fernandez PLC,Wholesale,98177,0,Unknown,0.0111,low
MERCH_22275,Cruz-Snyder,Unknown,27081,6,54.93,0.0069,Unknown
MERCH_22276,"Valentine, Moore and Gomez",Retail,98930EXTRA,8,76.32,Unknown,low
MERCH_22277,Fields-Robinson,Services,ABC12,6,$50.82,0.0502,low
MERCH_22278,HICKS INC,Other,60119,13,$40.31,1.19%,medium
MERCH_22279,Cortez-Harrison,Wholesale,97650,1,152.21,Unknown,low
MERCH_22280,Hernandez-Adams,Unknown,3817,7,48.0,0.0929,medium
MERCH_22281,Newton Ltd,Wholesale,23498,1,27.21,0.0071,medium
MERCH_22282,Williams Inc,Manufacturing,45561,2,228.46,0.038,low
MERCH_22283,WHITE-DANIELS,Services,98952,1,55.41,4.84%,low
MERCH_22284,Gomez-Griffin,Digital,03340,8,13.21,0.0144,low
MERCH_22285,Miller Ltd,Manufacturing,57658,4,17.61,0.0068,low
MERCH_22286,"Rogers, Shelton and Porter",Wholesale,64017,Unknown,73.58,0.0298,low
MERCH_22287,Robbins Group,Manufacturing,94718,3,637.21,0.0313,high
MERCH_22288,Salazar and Sons,Other,44910,5,28.95,0.0231,medium
MERCH_22289,Miller LLC,Unknown,44054,0,Unknown,0.0354,low
MERCH_22290,GREEN GROUP,Services,33454,1,$3.03,0.0119,high
MERCH_22291,"Middleton, Carr and Brown",Digital,07806,3,179.14,0.0345,unknown
MERCH_22292,"Craig, Stewart and Dawson",Unknown,2759,8 years,94.34,0.0072,low
MERCH_22293,"Robertson, Bailey and Pollard",Digital,83757EXTRA,10,96.86,0.01,low
MERCH_22294,Morales Ltd,Unknown,6212,4,27.94,0.0125,low
MERCH_22295,Goods-LLC,Wholesale,15627,1,95.21,0.0082,low
MERCH_22296,NGUYEN GROUP,Unknown,8783,1,3567.73,0.0033,low
MERCH_22297,"Hardin, Humphrey and Howard",Wholesale,28831,10,24.09,0.0046,low
MERCH_22298,"PEREZ, ANDERSON AND JONES",Wholesale,12937EXTRA,2,Unknown,0.0503,high
MERCH_22299,Morgan-White,Manufacturing,35085,6,53.08,Unknown,medium
MERCH_22300,Woods Inc,Retail,99133,12,11.36,0.0029,unknown
MERCH_22301,Comp&ny Inc,UNKNOWN,19817,0,$67.14,0.0326,medium
MERCH_22302,"Johnson, Owens and Andersen",Digital,69163,6,30.73,0.0068,low
MERCH_22303,"Alvarez, Garcia and Fernandez",Unknown,19523,0,Unknown,0.011,medium
MERCH_22304,Norris Ltd,UNKNOWN,Unknown,0,-8.46,0.0102,medium
MERCH_22305,COMP&NY INC,Wholesale,6288,Unknown,4.62,0.0221,high
MERCH_22306,Hoover-Parker,Manufacturing,98407,Unknown,83.68,0.0178,low
MERCH_22307,"Holmes, Barry and Douglas",Unknown,3335,0,Unknown,0.0175,medium
MERCH_22308,Clark PLC,Wholesale,ABC12,7,3.7,0.0116,high
MERCH_22309,"Garcia, Wise and Mccarty",Unknown,40312,2,436.04,0.0184,low
MERCH_22310,Torres-Baker,Unknown,54462,5,34.54,0.0125,low
MERCH_22311,Bender-Jones,Retail,27262,9,288.94,0.1526,low
MERCH_22312,"Johnson, Poole and Davis",Unknown,84272,3,$42.17,0.0113,low
MERCH_22313,"Wilcox, Sanchez and Anderson",Retail,45793,1,Unknown,0.0496,low
MERCH_22314,Avery Inc,Manufacturing,03119,2,$45.73,0.0117,unknown
MERCH_22315,Shaw-Smith,Wholesale,99575,2,54.43,0.0357,low
MERCH_22316,Carter-Miller,Unknown,06892,6,58.25,0.0132,medium
MERCH_22317,Trade-Co,Manufacturing,77700,Unknown,92.82,0.0119,low
MERCH_22318,Perry LLC,Unknown,8765,4,9.75,0.0059,low
MERCH_22319,"Robinson, Lee and Pena",Digital,38460,5,268.93,0.0359,medium
MERCH_22320,"Roach, Hall and Gregory",Digital,25426,0,29.76,0.011,low
MERCH_22321,Martin-Saunders,Unknown,Unknown,4,109.25,0.0199,medium
MERCH_22322,"RODRIGUEZ, LEE AND MCKENZIE",Unknown,38176,8,$36.85,0.0367,low
MERCH_22323,Williams Ltd,Unknown,43826,6,Unknown,0.0132,medium
MERCH_22324,Holmes-Wilkerson,Retail,Unknown,7,13.44,0.33%,low
MERCH_22325,Perkins and Sons,Unknown,61111,-2,93.36,0.017,low
MERCH_22326,Cowan Ltd,Wholesale,ABC12,3,30.65,0.01,low
MERCH_22327,Moore PLC,Services,16603,Unknown,Unknown,0.029,low
MERCH_22328,Kim-Wallace,UNKNOWN,81591,0,56.08,0.005,low
MERCH_22329,Jones-Garcia,Unknown,82185,6,138.78,0.0107,low
MERCH_22330,BENNETT AND SONS,Manufacturing,Unknown,Unknown,16.87,1.56%,low
MERCH_22331,Biz-Corp,Wholesale,75916,0,278.74,0.0114,medium
MERCH_22332,Sullivan and Sons,Manufacturing,91158,9,60.55,0.033,low
MERCH_22333,Moore-Rodriguez,Digital,73204,14,$81.94,0.008,low
MERCH_22334,Trade-Co,Services,2288,1,36.69,0.004,medium
MERCH_22335,Vance-Burton,Manufacturing,66179,0,15.78,0.0279,Unknown
MERCH_22336,"Moore, Clark and Padilla",Retail,ABC12,6,79.5,0.0402,low
MERCH_22337,Neal-Garcia,Unknown,77617EXTRA,0,$98.58,0.0252,medium
MERCH_22338,Ruiz Inc,UNKNOWN,82446,3 years,$403.14,Unknown,low
MERCH_22339,"Robinson, Thomas and Hughes",Services,93909,Unknown,Unknown,0.0105,low
MERCH_22340,Trade-Co,Unknown,87187,8,53.56,0.0095,medium
MERCH_22341,Campbell-Tanner,Unknown,09073,4,173.54,0.0114,medium
MERCH_22342,Hoover Ltd,Manufacturing,89626,2,170.39,1.94%,high
MERCH_22343,Moon Inc,Wholesale,02180,1,-6.73,Unknown,medium
MERCH_22344,"Morris, Peterson and Wilkerson",Unknown,3803,Unknown,Unknown,3.08%,high
MERCH_22345,"Golden, Leblanc and Nelson",Services,78101,0,168.52,0.0072,low
MERCH_22346,Melton-Bowen,UNKNOWN,07238,4,47.38,0.0032,low
MERCH_22347,MILLER-POWELL,Other,36482,0,12.54,0.0038,medium
MERCH_22348,Hinton Inc,Services,83384,Unknown,259.9,Unknown,low
MERCH_22349,Jones and Sons,Wholesale,54321,3,415.32,0.0104,low
MERCH_22350,Ramirez-Potts,Unknown,1591,Unknown,113.61,0.8601,medium
MERCH_22351,SMITH PLC,Wholesale,91898,10,28.32,0.0269,low
MERCH_22352,"Cantu, Ayers and Webb",Unknown,17533,24,40.36,Unknown,low
MERCH_22353,KELLY GROUP,Manufacturing,18709,2,$20.81,0.045,low
MERCH_22354,Hoffman LLC,Unknown,08186,3,103.37,0.0059,low
MERCH_22355,Cuevas Inc,Digital,53689,0,$352.65,0.0188,low
MERCH_22356,Payne-Cameron,Services,67542,2,-8.88,0.0108,low
MERCH_22357,"Holmes, Roy and Hunter",Digital,14456,0,44.51,0.0456,Unknown
MERCH_22358,Murphy-Jones,Digital,23885,Unknown,3.42,0.0062,low
MERCH_22359,"Hernandez, Martin and Lawrence",Unknown,26427,7,98.63,Unknown,low
MERCH_22360,Davidson-Gilbert,Manufacturing,ABC12,0,$211.16,0.0114,low
MERCH_22361,Dennis PLC,Digital,69582,Unknown,48.15,0.0045,low
MERCH_22362,Cobb-Miller,Unknown,67147,2,5.32,0.0099,low
MERCH_22363,"Ross, Ortiz and Conrad",Manufacturing,74685,7,13.3,0.7491,medium
MERCH_22364,Goods-LLC,Unknown,80658,2,24.26,0.0193,medium
MERCH_22365,Cook Ltd,Unknown,36284,2,83.73,Unknown,low
MERCH_22366,Collier-Lewis,Unknown,70475,2,60.97,0.0125,low
MERCH_22367,Supply-Partners,Digital,Unknown,Unknown,19.32,0.0236,low
MERCH_22368,Trade-Co,Wholesale,98657,4,66.56,0.016,unknown
MERCH_22369,Montgomery-Blackburn,Manufacturing,66393,10,23.92,0.0164,Unknown
MERCH_22370,"Neal, Edwards and Thompson",Unknown,86815,0,150.82,0.003,low
MERCH_22371,PATTERSON GROUP,Unknown,45660,7,$159.09,0.0352,low
MERCH_22372,Harris Ltd,Retail,65267,9,$494.77,4.87%,low
MERCH_22373,Le-Elliott,Unknown,71518,11,$29.31,0.0182,low
MERCH_22374,Scott-Thomas,Manufacturing,60872,3,8.64,0.0178,low
MERCH_22375,Gomez and Sons,Services,Unknown,0,628.25,0.0071,low
MERCH_22376,Johnson Group,Unknown,90846,0,18.16,0.0158,low
MERCH_22377,Reyes-Gonzalez,Unknown,32212,8,10.47,0.0111,low
MERCH_22378,Biz-Corp,Retail,69330,3,17.86,0.0366,medium
MERCH_22379,Anderson-Reeves,Wholesale,89631,3,135.43,0.0176,low
MERCH_22380,"Davidson, Brown and Howard",Digital,38181,3,10.48,0.0222,low
MERCH_22381,"Bryant, Dunn and Villanueva",Digital,08894,5 years,$159.58,0.0031,high
MERCH_22382,Hanson-Rodriguez,Wholesale,98497,2,12.57,0.9172,low
MERCH_22383,Jones-Park,Services,Unknown,9,$96.85,0.83%,low
MERCH_22384,Jackson Ltd,Services,80740,Unknown,22.86,0.0177,medium
MERCH_22385,Snyder LLC,Manufacturing,95056,-1,90.53,0.0246,low
MERCH_22386,Weber-Shepard,Digital,ABC12,7,9.59,0.0205,low
MERCH_22387,"Clark, Brown and Greene",Retail,Unknown,0,53.71,0.1976,low
MERCH_22388,Buchanan Ltd,Unknown,8558,3,21.23,0.027,Unknown
MERCH_22389,Goods-LLC,Digital,77494,-1,$33.92,0.0137,unknown
MERCH_22390,Anderson-Mooney,Manufacturing,6312,13,24.44,0.0293,low
MERCH_22391,Miller-Craig,Digital,27039,1,59.23,0.02,low
MERCH_22392,Mcconnell LLC,UNKNOWN,ABC12,15,86.59,0.0097,unknown
MERCH_22393,Biz-Corp,Unknown,37986,19,5.55,0.0122,low
MERCH_22394,Williams-Hancock,Unknown,16794,15,636.91,0.0107,low
MERCH_22395,"Wallace, Huang and Johnson",Services,43897,4,98.96,0.0921,low
MERCH_22396,"Horn, Arroyo and Lopez",Retail,ABC12,1,48.91,0.0084,low
MERCH_22397,Gonzalez-Walker,Services,35190,Unknown,45.41,0.0029,low
MERCH_22398,Roberts-Ochoa,Unknown,17459,8,Unknown,0.0077,medium
MERCH_22399,Supply-Partners,Services,Unknown,6,16.94,0.0341,high
MERCH_22400,Smith-Torres,Retail,31070,3,10.9,0.0088,low
MERCH_22401,"JENKINS, MCCARTHY AND NEWMAN",Services,Unknown,2,220.33,0.0185,low
MERCH_22402,Goods-LLC,Services,89956,2,Unknown,0.0075,low
MERCH_22403,Young-Mendoza,Retail,35295,Unknown,126.22,Unknown,medium
MERCH_22404,Russo-Price,Wholesale,8606,2,$51.72,0.0165,low
MERCH_22405,Smith-Spencer,Digital,79428,7,513.16,0.0105,low
MERCH_22406,"Larson, Valencia and Mcknight",Retail,ABC12,2,255.47,0.0368,low
MERCH_22407,Chavez LLC,Retail,14420,0,$29.8,Unknown,medium
MERCH_22408,Farmer Inc,Retail,30006,6,$488.08,0.0304,medium
MERCH_22409,BIZ-CORP,UNKNOWN,95551,6,42.18,0.0776,low
MERCH_22410,Fisher-Obrien,Retail,17206,9,$57.55,0.0363,Unknown
MERCH_22411,Wang PLC,Wholesale,ABC12,1,236.57,Unknown,low
MERCH_22412,Goods-LLC,Manufacturing,ABC12,5,$119.67,0.0029,low
MERCH_22413,Jones-White,Retail,ABC12,12,159.3,1.5%,low
MERCH_22414,"Henderson, Wilson and Bentley",Services,99692,9,$2.32,0.0283,low
MERCH_22415,Goodman-Fletcher,Manufacturing,30299,8,$134.3,0.011,low
MERCH_22416,Trade-Co,Services,01856,8,6.25,0.0088,low
MERCH_22417,"Wu, Henderson and Jackson",Unknown,Unknown,1,165.56,Unknown,low
MERCH_22418,"Carr, Hart and Dickerson",Unknown,39059,3,70.98,0.0133,low
MERCH_22419,Harris-Kemp,Retail,71338,3,-15.32,0.0091,medium
MERCH_22420,Trade-Co,Wholesale,31135EXTRA,4,138.9,0.0023,low
MERCH_22421,GOODS-LLC,Services,89502,3,9.39,0.0029,high
MERCH_22422,Campbell Ltd,Digital,14552,2,165.86,3.65%,low
MERCH_22423,"Dixon, Oliver and Smith",Digital,16775,10,968.23,0.0028,low
MERCH_22424,Goods-LLC,Manufacturing,87036,4 years,17.88,0.0071,medium
MERCH_22425,Hanson Inc,Retail,1673,17,14.04,0.022,medium
MERCH_22426,Williams and Sons,Wholesale,16565,3,215.75,0.0124,low
MERCH_22427,"Mitchell, Hancock and Roy",Wholesale,2105,1,-14.67,0.0178,medium
MERCH_22428,"Bradley, Johnson and Gilbert",Retail,02293,17,21.42,0.0272,low
MERCH_22429,Murillo LLC,Wholesale,08882,6,$622.83,0.0464,low
MERCH_22430,"Krueger, Coleman and Wheeler",Services,48680,2,12.91,0.0083,medium
MERCH_22431,Barker and Sons,Unknown,ABC12,6,38.96,0.0315,high
MERCH_22432,Biz-Corp,Retail,18372,0,110.51,0.0086,low
MERCH_22433,Diaz Ltd,Digital,14866,4,32.16,0.0304,medium
MERCH_22434,Comp&ny Inc,Digital,21494,8,35.82,0.0092,medium
MERCH_22435,"Shea, Reynolds and Little",UNKNOWN,46946,1,59.83,0.0117,low
MERCH_22436,"Myers, Thomas and Larson",Digital,6295,4,28.29,0.001,low
MERCH_22437,"Ramirez, Glover and Anderson",Manufacturing,51772,8,$77.62,0.0226,low
MERCH_22438,"Reeves, Shah and Graves",Unknown,28647,5,75.83,0.012,medium
MERCH_22439,Evans Ltd,Wholesale,62053,0,$192.54,0.028,low
MERCH_22440,Wilson Ltd,Unknown,21152,0,172.79,0.0077,medium
MERCH_22441,"Berry, Smith and Chen",Unknown,31166,1,Unknown,0.0152,low
MERCH_22442,"Williams, Koch and May",Services,17353,1,45.49,0.0176,low
MERCH_22443,Clark-Garcia,Digital,16783,7,10.71,Unknown,low
MERCH_22444,"Snyder, Jimenez and Cohen",Retail,59932,4,30.64,0.0175,low
MERCH_22445,Ford Ltd,Retail,Unknown,3,Unknown,0.027,medium
MERCH_22446,Wolf-Jackson,Digital,40458,4,34.81,0.0345,low
MERCH_22447,Whitaker Ltd,Unknown,48345,0,129.98,0.0268,medium
MERCH_22448,"Walker, Sanchez and Stephens",Wholesale,42670,6,100.47,0.0124,medium
MERCH_22449,Casey-Evans,Manufacturing,55039,0,$160.74,0.0336,high
MERCH_22450,Crawford-Maldonado,Wholesale,85746,16,121.17,0.0923,low
MERCH_22451,Powers LLC,Unknown,ABC12,2,11.29,0.0036,medium
MERCH_22452,Smith PLC,Retail,24472EXTRA,0,116.4,0.0208,low
MERCH_22453,Biz-Corp,Unknown,35903,0,36.23,0.0213,unknown
MERCH_22454,Moore Ltd,Unknown,84504,1,$10.44,0.0257,low
MERCH_22455,Mueller-Burnett,Manufacturing,84487,Unknown,23.28,0.0273,low
MERCH_22456,"GOODWIN, LONG AND MILLER",Unknown,41361,1,$66.99,0.0105,low
MERCH_22457,Campbell-Harrell,Services,65177,0,12.93,0.0267,low
MERCH_22458,"Myers, Tapia and Ellis",Unknown,24389EXTRA,Unknown,14.77,0.0303,medium
MERCH_22459,"Fitzgerald, Smith and Oliver",Unknown,57598,1,74.76,0.0249,low
MERCH_22460,Gutierrez-Bradley,Services,05894EXTRA,0,-5.08,0.002,low
MERCH_22461,Yates and Sons,Wholesale,ABC12,2,5.96,0.0168,medium
MERCH_22462,Smith and Sons,Manufacturing,06122,5,-4.08,0.011,medium
MERCH_22463,Evans-Perez,Manufacturing,04075,3,$35.83,0.0347,low
MERCH_22464,Garrett-Daniel,Wholesale,2730,2,15.36,0.0183,medium
MERCH_22465,Supply-Partners,Unknown,12573,Unknown,Unknown,0.0126,Unknown
MERCH_22466,Park-Robinson,Services,69310,17,485.48,0.0075,low
MERCH_22467,Trade-Co,Digital,46746,7,112.83,0.0018,high
MERCH_22468,Trade-Co,Wholesale,52011,4,-6.29,0.0103,medium
